,Date,City,County,State,latitude,longitude,o3_median,pressure_median,pm25_median,humidity_median,temperature_median,dew_median,no2_median,wind-speed_median,co_median,so2_median,pm10_median,wind-gust_median
120,2019-01-03,denver,denver,CO,39.74446428571429,-104.91196428571422,12.6,1012.4,34.0,55.6,0.0,0.0,9.6,0.0,3.7,0.6,23.0,3.4
121,2019-01-03,detroit,wayne,MI,42.37173913043482,-83.10043478260866,24.1,1021.7,45.0,67.6,0.0,-8.0,0.0,0.0,0.2,2.9,9.0,1.2
122,2019-01-03,el paso,el paso,TX,31.83372262773728,-106.42459854014618,26.4,1014.1,21.0,10.7,0.0,0.0,2.8,0.2,0.0,0.0,18.0,7.2
123,2019-01-03,fort worth,tarrant,TX,32.75272727272726,-97.33181818181818,16.0,1019.2,33.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,3.8
124,2019-01-03,fresno,fresno,CA,36.75683333333335,-119.78333333333327,12.8,1018.0,25.0,0.0,0.0,9.3,7.5,0.0,2.4,0.0,14.0,3.5
125,2019-01-03,hartford,hartford,CT,41.76194444444444,-72.68055555555556,13.9,1022.9,30.0,0.0,0.0,-7.0,5.1,0.5,3.8,0.0,13.0,1.2
126,2019-01-03,honolulu,honolulu,HI,21.304651162790684,-157.84348837209308,28.9,1016.0,13.0,64.3,17.2,13.0,0.0,0.6,6.7,0.0,10.0,1.2
127,2019-01-03,houston,harris,TX,29.76687830687841,-95.39687830687816,5.6,0.0,38.0,0.0,0.0,11.0,0.0,1.7,0.0,0.0,0.0,4.0
128,2019-01-03,indianapolis,marion,IN,39.78666666666667,-86.14033333333334,22.4,1018.8,47.0,0.0,0.0,0.0,13.9,2.0,2.3,0.0,10.0,5.0
129,2019-01-03,jackson,hinds,MS,32.318214285714305,-90.1985714285714,11.2,1016.2,39.0,43.0,11.3,9.5,7.6,0.8,1.8,0.0,0.0,1.8
130,2019-01-03,jacksonville,duval,FL,30.31615384615384,-81.64423076923079,6.5,1018.4,42.0,91.2,17.7,16.0,6.0,1.3,4.2,0.6,16.0,2.6
131,2019-01-03,las vegas,clark,NV,36.1355844155844,-115.19103896103896,15.5,1012.0,16.0,36.1,16.3,1.0,3.7,2.7,0.1,0.2,13.0,7.9
132,2019-01-03,little rock,pulaski,AR,34.73000000000001,-92.35416666666664,13.6,1019.6,35.0,88.3,4.7,1.0,0.0,0.7,0.0,0.0,0.0,2.0
133,2019-01-03,los angeles,los angeles,CA,34.03708333333333,-118.2884375,12.8,1012.3,45.0,0.0,0.0,11.0,15.8,0.0,3.0,0.0,16.0,1.5
134,2019-01-03,madison,dane,WI,43.07088235294117,-89.38882352941181,0.0,1020.6,38.0,68.5,-17.7,-10.0,0.0,1.3,0.0,1.5,10.0,2.7
135,2019-01-03,manhattan,riley,KS,39.21250000000001,-96.6125,24.1,1025.6,35.0,74.7,-0.5,-4.0,20.4,1.1,3.4,0.0,0.0,4.5
136,2019-01-03,memphis,shelby,TN,35.11030769230766,-89.97984615384615,13.6,1017.3,40.0,82.2,2.3,1.0,0.0,2.7,0.0,0.0,0.0,2.4
137,2019-01-03,miami,miami-dade,FL,25.76768421052632,-80.26421052631572,13.0,1019.5,26.0,77.3,22.9,0.0,0.0,0.5,2.5,0.6,0.0,5.6
138,2019-01-03,milwaukee,milwaukee,WI,43.05333333333332,-87.96404761904762,33.6,1021.1,53.0,67.5,-3.6,-12.0,10.2,1.4,3.0,1.5,16.0,1.9
139,2019-01-03,nashville,davidson,TN,36.15636363636366,-86.78636363636372,10.4,1014.2,31.0,91.0,6.1,5.0,0.0,1.5,0.0,0.0,0.0,5.5
140,2019-01-03,oakland,alameda,CA,37.78629629629629,-122.22555555555556,12.1,1016.9,30.0,74.2,10.6,0.0,17.6,0.8,5.2,1.5,0.0,4.1
141,2019-01-03,oklahoma city,oklahoma,OK,35.473918918918926,-97.51662162162172,21.6,1019.0,66.0,0.0,0.0,-3.0,11.2,1.5,2.3,0.0,23.0,2.2
142,2019-01-03,omaha,douglas,NE,41.26652173913043,-96.02347826086962,32.0,1020.0,63.0,0.0,-0.3,0.0,0.0,2.0,2.2,0.0,20.0,8.4
143,2019-01-03,philadelphia,philadelphia,PA,39.97674418604645,-75.15337209302321,22.4,1025.0,35.0,88.3,0.0,-2.0,13.9,1.2,2.3,0.0,0.0,4.7
144,2019-01-03,phoenix,maricopa,AZ,33.502592592592585,-112.070987654321,14.7,33.9,36.0,43.4,0.0,0.0,20.4,0.8,4.5,0.1,20.0,4.0
145,2019-01-03,portland,multnomah,OR,45.517543859649145,-122.6487719298246,12.1,1017.9,20.0,68.4,0.0,0.0,8.6,0.0,2.3,0.2,0.0,2.7
146,2019-01-03,providence,providence,RI,41.8225,-71.41583333333331,29.6,1026.0,38.0,0.0,0.0,0.0,21.3,0.7,5.6,1.5,0.0,1.2
147,2019-01-03,raleigh,wake,NC,35.8215909090909,-78.6504545454546,22.4,1018.9,42.0,91.2,5.7,6.0,3.8,1.1,2.5,0.0,16.0,4.5
148,2019-01-03,richmond,richmo,VA,37.54903225806449,-77.46258064516131,13.5,1019.8,23.0,94.0,2.9,2.0,2.3,1.2,0.1,0.2,0.0,2.7
149,2019-01-03,sacramento,sacramento,CA,38.56990196078432,-121.46715686274506,0.1,1018.6,21.0,79.3,11.7,7.0,6.5,0.8,0.0,0.0,12.0,2.6
150,2019-01-03,saint paul,ramsey,MN,44.97105263157897,-93.10394736842102,13.6,1020.6,65.0,88.0,-9.0,-12.0,27.8,0.0,4.3,1.5,19.0,1.8
151,2019-01-03,salem,marion,OR,44.93461538461538,-122.99846153846156,0.0,1019.3,30.0,90.2,4.6,0.0,0.0,1.3,0.0,0.0,0.0,2.8
152,2019-01-03,salt lake city,salt lake,UT,40.72436363636364,-111.8878181818182,27.2,1013.6,11.0,0.0,0.0,0.0,9.3,1.8,2.5,0.0,0.0,4.8
153,2019-01-03,san antonio,bexar,TX,29.46241379310341,-98.51022988505748,9.6,1016.5,53.0,89.0,0.0,10.0,0.0,1.4,0.0,0.0,0.0,3.0
154,2019-01-03,san diego,san diego,CA,32.778148148148155,-117.13172839506171,20.0,1017.0,30.0,86.0,13.6,0.0,3.8,1.9,2.8,0.0,0.0,5.0
155,2019-01-03,san francisco,san francisco,CA,37.77015384615385,-122.41830769230764,15.2,1018.5,25.0,78.5,10.5,0.0,13.0,1.3,4.2,1.5,0.0,2.7
156,2019-01-03,san jose,santa clara,CA,37.30894736842104,-121.8722807017544,12.8,1016.8,30.0,71.0,0.0,6.0,16.7,0.0,5.0,1.5,11.0,1.6
157,2019-01-03,seattle,king,WA,47.59079365079366,-122.32571428571428,18.4,1020.0,30.0,69.4,3.3,-1.0,14.9,0.2,3.2,1.5,0.0,4.5
158,2019-01-03,springfield,sangamon,IL,39.78315789473682,-89.64184210526314,19.2,1019.9,59.0,69.4,1.1,-2.0,0.0,2.5,0.0,0.0,0.0,5.4
159,2019-01-03,staten island,richmond,NY,40.58857142857143,-74.14999999999998,12.1,1025.7,45.0,80.0,0.0,-3.0,33.4,1.0,4.5,1.5,0.0,2.6
160,2019-01-03,tallahassee,leon,FL,30.456,-84.26249999999997,8.6,1018.3,24.0,94.2,17.3,17.5,0.0,1.3,0.0,0.0,0.0,2.8
161,2019-01-03,tucson,pima,AZ,32.21703703703703,-110.9498148148148,14.5,1016.3,21.0,50.7,15.3,0.0,11.4,1.0,1.9,0.2,25.0,2.2
162,2019-01-04,albuquerque,bernalillo,NM,35.10720930232556,-106.61720930232552,29.6,1025.4,33.0,58.3,6.1,0.0,7.5,0.7,1.0,0.0,13.0,1.7
163,2019-01-04,atlanta,fulton,GA,33.760108695652185,-84.40282608695658,32.8,1021.3,20.0,40.5,10.0,0.0,4.7,1.0,1.9,1.5,9.0,2.5
164,2019-01-04,austin,travis,TX,30.28333333333335,-97.75064102564096,27.2,1023.8,19.0,59.0,9.5,0.0,0.0,0.2,0.0,0.0,0.0,1.5
165,2019-01-04,baltimore,baltimo,MD,39.30583333333331,-76.6104166666667,32.8,1026.6,11.0,46.0,0.4,0.0,2.8,3.8,0.0,0.0,6.0,8.5
166,2019-01-04,boise,ada,ID,43.60454545454543,-116.20242424242424,22.4,1020.3,13.0,58.2,10.0,0.0,0.0,1.0,3.3,1.5,15.0,3.0
167,2019-01-04,boston,suffolk,MA,42.35128205128203,-71.06205128205124,30.4,1016.1,21.0,45.1,3.6,0.0,6.5,8.7,2.0,0.0,0.0,18.4
168,2019-01-04,brooklyn,kings,NY,40.65326923076925,-73.95653846153847,195.3,1023.2,15.0,33.4,5.0,-9.0,6.9,5.5,0.1,0.0,0.0,14.4
169,2019-01-04,charlotte,mecklenburg,NC,35.19635135135138,-80.82810810810808,33.6,1023.8,21.0,42.9,6.9,-8.0,0.0,3.3,0.0,0.0,0.0,6.8
170,2019-01-04,chicago,cook,IL,41.85885057471261,-87.67643678160923,28.1,1021.9,29.0,60.2,5.0,-4.0,11.2,4.4,3.0,1.5,19.0,10.5
171,2019-01-04,columbia,richland,SC,34.011818181818185,-81.01333333333336,0.0,1023.3,0.0,41.7,8.8,0.0,0.0,2.3,0.0,0.0,0.0,6.0
172,2019-01-04,columbus,franklin,OH,39.98804347826086,-82.97978260869564,34.4,1025.8,21.0,60.0,0.8,0.0,6.5,1.1,1.2,0.0,0.0,3.3
173,2019-01-04,dallas,dallas,TX,32.79677966101696,-96.783559322034,27.2,1022.3,32.0,56.3,8.6,-2.0,0.0,1.5,0.0,0.0,0.0,4.5
174,2019-01-04,denver,denver,CO,39.74446428571429,-104.91196428571422,15.9,1016.7,25.0,30.2,0.0,0.0,7.8,0.0,1.9,0.6,14.0,5.6
175,2019-01-04,detroit,wayne,MI,42.37173913043482,-83.10043478260866,25.6,1026.9,32.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0
176,2019-01-04,el paso,el paso,TX,31.83372262773728,-106.42459854014618,35.2,1019.4,25.0,35.2,4.7,0.0,5.6,0.0,0.0,0.0,23.0,6.2
177,2019-01-04,fort worth,tarrant,TX,32.75272727272726,-97.33181818181818,18.4,1026.0,24.0,51.5,10.0,-1.0,0.0,1.5,0.0,0.0,0.0,4.4
178,2019-01-04,fresno,fresno,CA,36.75683333333335,-119.78333333333327,26.4,1015.1,32.0,63.4,18.2,9.0,5.6,2.7,2.6,0.0,18.0,7.4
179,2019-01-04,hartford,hartford,CT,41.76194444444444,-72.68055555555556,16.3,1016.4,13.0,41.6,1.8,0.0,1.0,3.2,1.4,0.0,7.0,6.1
180,2019-01-04,honolulu,honolulu,HI,21.304651162790684,-157.84348837209308,16.0,1014.0,21.0,72.4,20.0,0.0,0.0,0.4,3.4,0.0,15.0,0.9
181,2019-01-04,houston,harris,TX,29.76687830687841,-95.39687830687816,15.2,1024.0,25.0,65.0,9.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0
182,2019-01-04,indianapolis,marion,IN,39.78666666666667,-86.14033333333334,29.6,1023.4,31.0,57.3,3.6,0.0,4.7,2.0,2.4,0.0,14.0,5.7
183,2019-01-04,jackson,hinds,MS,32.318214285714305,-90.1985714285714,31.2,1023.1,22.0,61.0,10.1,-1.0,1.3,2.0,1.4,0.0,0.0,3.7
184,2019-01-04,jacksonville,duval,FL,30.31615384615384,-81.64423076923079,15.9,1019.0,22.0,87.0,13.8,0.0,1.9,1.5,2.9,0.6,10.0,3.0
185,2019-01-04,las vegas,clark,NV,36.1355844155844,-115.19103896103896,8.6,1017.7,21.0,28.0,13.1,0.0,11.2,2.4,0.1,0.4,15.0,4.9
186,2019-01-04,little rock,pulaski,AR,34.73000000000001,-92.35416666666664,27.2,1026.1,27.0,51.7,6.6,0.0,0.0,5.0,0.0,0.0,0.0,3.5
187,2019-01-04,los angeles,los angeles,CA,34.03708333333333,-118.2884375,15.2,1013.3,47.0,45.9,17.8,5.0,27.8,1.0,4.6,0.0,22.0,3.0
188,2019-01-04,madison,dane,WI,43.07088235294117,-89.38882352941181,30.4,1017.9,31.0,54.2,7.0,-5.0,0.0,4.2,0.0,1.5,10.0,11.3
189,2019-01-04,manhattan,riley,KS,39.21250000000001,-96.6125,28.9,1022.4,13.0,36.1,5.5,-11.0,13.0,5.0,2.3,0.0,0.0,11.4
190,2019-01-04,memphis,shelby,TN,35.11030769230766,-89.97984615384615,32.0,1024.7,19.0,58.7,8.8,0.0,0.0,0.8,0.0,0.0,0.0,3.3
191,2019-01-04,miami,miami-dade,FL,25.76768421052632,-80.26421052631572,13.0,1017.1,21.0,71.3,24.0,0.0,0.0,3.1,1.6,0.6,0.0,7.6
192,2019-01-04,milwaukee,milwaukee,WI,43.05333333333332,-87.96404761904762,28.1,1021.7,31.0,68.0,3.7,-6.0,11.2,3.0,3.0,1.5,19.0,9.5
193,2019-01-04,nashville,davidson,TN,36.15636363636366,-86.78636363636372,32.0,1022.1,21.0,45.6,8.0,-5.0,0.0,3.0,0.0,0.0,0.0,5.2
194,2019-01-04,oakland,alameda,CA,37.78629629629629,-122.22555555555556,15.2,1012.7,34.0,81.8,13.8,0.0,13.9,2.0,5.3,1.5,0.0,3.7
195,2019-01-04,oklahoma city,oklahoma,OK,35.473918918918926,-97.51662162162172,31.2,1023.9,38.0,55.7,8.8,-3.0,8.4,2.0,2.3,0.0,17.0,3.7
196,2019-01-04,omaha,douglas,NE,41.26652173913043,-96.02347826086962,23.3,1017.4,21.0,48.3,8.7,0.0,0.0,2.8,2.2,1.5,15.0,9.8
197,2019-01-04,philadelphia,philadelphia,PA,39.97674418604645,-75.15337209302321,32.0,1025.3,23.0,42.0,0.0,-10.0,2.8,4.2,1.2,0.0,0.0,8.2
198,2019-01-04,phoenix,maricopa,AZ,33.502592592592585,-112.070987654321,30.4,33.9,17.0,16.0,21.3,0.0,19.2,1.3,4.5,0.1,16.0,4.5
199,2019-01-04,portland,multnomah,OR,45.517543859649145,-122.6487719298246,0.9,1014.4,30.0,61.8,7.7,5.0,15.0,0.0,4.5,0.3,0.0,2.2
200,2019-01-04,providence,providence,RI,41.8225,-71.41583333333331,35.2,1017.5,13.0,45.7,3.0,0.0,7.5,2.3,2.6,0.0,0.0,6.6
201,2019-01-04,raleigh,wake,NC,35.8215909090909,-78.6504545454546,36.1,1026.0,25.0,44.9,5.7,-7.0,3.8,2.0,1.8,0.0,9.0,6.3
202,2019-01-04,richmond,richmo,VA,37.54903225806449,-77.46258064516131,0.0,1022.5,0.0,39.2,5.1,0.0,0.0,0.5,0.0,0.0,0.0,7.8
203,2019-01-04,sacramento,sacramento,CA,38.56990196078432,-121.46715686274506,0.1,1016.0,21.0,74.0,14.0,8.0,5.6,1.5,0.0,0.0,12.0,3.0
204,2019-01-04,saint paul,ramsey,MN,44.97105263157897,-93.10394736842102,25.6,1016.3,25.0,65.2,3.1,-3.0,5.6,2.5,2.7,0.0,10.0,5.5
205,2019-01-04,salem,marion,OR,44.93461538461538,-122.99846153846156,0.0,1016.6,35.0,88.5,12.1,0.0,0.0,0.3,0.0,0.0,0.0,1.0
206,2019-01-04,salt lake city,salt lake,UT,40.72436363636364,-111.8878181818182,28.9,1015.4,14.0,0.0,0.0,0.0,9.3,1.4,3.5,0.0,0.0,4.0
207,2019-01-04,san antonio,bexar,TX,29.46241379310341,-98.51022988505748,25.6,1023.3,25.0,55.5,10.0,1.0,0.0,1.5,0.0,0.0,0.0,3.5
208,2019-01-04,san diego,san diego,CA,32.778148148148155,-117.13172839506171,42.4,1009.8,49.0,55.0,17.9,0.0,8.4,0.7,3.7,0.0,0.0,3.0
209,2019-01-04,san francisco,san francisco,CA,37.77015384615385,-122.41830769230764,19.2,1015.4,25.0,84.7,13.2,0.0,10.2,1.5,3.8,1.5,0.0,3.2
210,2019-01-04,san jose,santa clara,CA,37.30894736842104,-121.8722807017544,17.6,1015.6,30.0,75.0,13.9,10.0,14.9,1.2,4.5,1.5,10.0,2.5
211,2019-01-04,seattle,king,WA,47.59079365079366,-122.32571428571428,23.3,1015.7,33.0,61.6,12.2,4.0,12.1,2.0,3.4,1.5,0.0,5.3
212,2019-01-04,springfield,sangamon,IL,39.78315789473682,-89.64184210526314,28.1,1023.6,23.0,65.9,5.0,-2.0,0.0,4.1,0.0,0.0,0.0,5.7
213,2019-01-04,staten island,richmond,NY,40.58857142857143,-74.14999999999998,31.2,1023.5,19.0,41.0,3.0,-9.6,6.5,5.3,1.9,0.0,0.0,11.4
214,2019-01-04,tallahassee,leon,FL,30.456,-84.26249999999997,11.8,1020.5,24.0,81.0,11.1,7.0,0.0,3.0,0.0,0.0,0.0,1.2
215,2019-01-04,tucson,pima,AZ,32.21703703703703,-110.9498148148148,34.4,1013.3,25.0,0.0,0.0,0.0,9.4,0.0,2.4,0.3,27.0,3.5
216,2019-01-05,albuquerque,bernalillo,NM,35.10720930232556,-106.61720930232552,33.6,1011.1,16.0,30.2,16.8,0.0,3.8,3.0,0.5,1.5,15.0,6.0
217,2019-01-05,atlanta,fulton,GA,33.760108695652185,-84.40282608695658,17.6,1020.2,59.0,83.0,19.9,0.0,4.7,1.0,2.6,1.5,25.0,1.8
218,2019-01-05,austin,travis,TX,30.28333333333335,-97.75064102564096,17.6,1011.2,53.0,86.5,24.4,0.0,0.0,0.6,0.0,0.0,0.0,4.3
219,2019-01-05,baltimore,baltimo,MD,39.30583333333331,-76.6104166666667,29.6,1026.2,25.0,85.3,13.8,0.0,6.5,2.1,0.0,0.0,15.0,5.0
220,2019-01-05,boise,ada,ID,43.60454545454543,-116.20242424242424,31.2,1018.5,25.0,31.7,9.4,0.0,0.0,0.7,3.4,0.2,14.0,3.5
221,2019-01-05,boston,suffolk,MA,42.35128205128203,-71.06205128205124,23.3,1029.6,34.0,62.5,10.0,0.0,10.2,1.6,3.0,1.5,0.0,5.0
222,2019-01-05,brooklyn,kings,NY,40.65326923076925,-73.95653846153847,137.0,1029.6,14.0,76.0,11.6,7.0,15.9,3.0,0.2,0.0,0.0,7.0
223,2019-01-05,charlotte,mecklenburg,NC,35.19635135135138,-80.82810810810808,23.3,1022.9,33.0,78.4,22.2,17.0,0.0,2.3,0.3,0.0,0.0,2.3
224,2019-01-05,chicago,cook,IL,41.85885057471261,-87.67643678160923,24.8,1014.3,27.0,92.0,9.1,9.0,6.5,3.6,2.9,0.0,10.0,6.4
225,2019-01-05,columbia,richland,SC,34.011818181818185,-81.01333333333336,0.0,1023.2,0.0,78.2,21.8,0.0,0.0,2.0,0.0,0.0,0.0,6.5
226,2019-01-05,columbus,franklin,OH,39.98804347826086,-82.97978260869564,35.2,1016.4,45.0,80.8,18.5,15.0,7.5,2.5,1.2,0.0,0.0,6.4
227,2019-01-05,dallas,dallas,TX,32.79677966101696,-96.783559322034,14.5,1010.9,55.0,87.6,23.6,22.6,0.0,6.5,0.0,0.0,0.0,10.8
228,2019-01-05,denver,denver,CO,39.74446428571429,-104.91196428571422,9.0,1015.2,21.0,75.5,0.0,0.0,4.6,0.0,1.9,0.6,9.0,4.6
229,2019-01-05,detroit,wayne,MI,42.37173913043482,-83.10043478260866,23.3,1015.7,26.0,91.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0
230,2019-01-05,el paso,el paso,TX,31.83372262773728,-106.42459854014618,29.6,1007.5,17.0,19.7,0.0,0.0,2.8,0.0,0.0,0.0,21.0,4.7
231,2019-01-05,fort worth,tarrant,TX,32.75272727272726,-97.33181818181818,16.0,1013.8,58.0,84.9,23.4,21.0,0.0,1.7,0.0,0.0,0.0,8.4
232,2019-01-05,fresno,fresno,CA,36.75683333333335,-119.78333333333327,30.4,1014.9,39.0,49.7,17.9,5.0,4.7,2.2,2.1,1.5,28.0,5.3
233,2019-01-05,hartford,hartford,CT,41.76194444444444,-72.68055555555556,10.2,1026.0,27.0,80.0,9.3,5.0,6.9,1.5,3.2,0.0,11.0,1.2
234,2019-01-05,honolulu,honolulu,HI,21.304651162790684,-157.84348837209308,19.2,1015.3,13.0,77.4,22.5,19.0,0.0,2.2,3.4,0.0,8.0,6.0
235,2019-01-05,houston,harris,TX,29.76687830687841,-95.39687830687816,20.0,1014.0,47.0,84.0,25.0,22.0,0.0,3.0,0.0,0.0,0.0,10.5
236,2019-01-05,indianapolis,marion,IN,39.78666666666667,-86.14033333333334,27.2,1013.8,33.0,84.1,18.8,0.0,7.5,2.9,2.9,1.5,15.0,7.8
237,2019-01-05,jackson,hinds,MS,32.318214285714305,-90.1985714285714,24.8,1018.9,35.0,78.3,24.4,20.0,3.4,2.5,0.5,0.0,0.0,6.7
238,2019-01-05,jacksonville,duval,FL,30.31615384615384,-81.64423076923079,12.2,1021.6,33.0,76.0,23.6,0.0,2.3,2.3,3.3,0.6,21.0,4.7
239,2019-01-05,las vegas,clark,NV,36.1355844155844,-115.19103896103896,19.5,1014.7,16.0,25.2,17.5,0.0,3.0,2.7,0.1,0.0,13.0,8.0
240,2019-01-05,little rock,pulaski,AR,34.73000000000001,-92.35416666666664,30.4,1016.8,22.0,84.2,19.4,17.0,0.0,2.5,0.0,0.0,0.0,3.7
